Video Title,Channel Name,Video URL,Date Published,Views,Subs Gained,Revenue,Avg View %,Avg View Min,Format,Thumbnail,Video ID
Gervonta Davis Stops Ricardo Nunez in Round 2 | SHOWTIME CHAMPIONSHIP BOXING,All The Smoke Fight,https://www.youtube.com/watch?v=v1hvPr1WOmU,"Jul 28, 2019",2408325,2956.0,6.168,67.57,1.62,Long,https://img.youtube.com/vi/v1hvPr1WOmU/hqdefault.jpg,v1hvPr1WOmU
DAY IN CAMP: Devin Haney | SHOWTIME Boxing,All The Smoke Fight,https://www.youtube.com/watch?v=IhEROIMc-7c,"Jan 4, 2019",2407932,7346.0,71.639,40.23,7.7,Long,https://img.youtube.com/vi/IhEROIMc-7c/hqdefault.jpg,IhEROIMc-7c
Tank Davis’ Knockout Of Leo Santa Cruz Is Still INSANE 😨#boxing #shorts,All The Smoke Fight,https://www.youtube.com/watch?v=b5zSs1UvaR8,"Apr 6, 2023",2385044,5382.0,11.024,103.54,0.75,Short,https://img.youtube.com/vi/b5zSs1UvaR8/hqdefault.jpg,b5zSs1UvaR8
INSIDE MAYWEATHER VS. PACQUIAO | Episode 2,All The Smoke Fight,https://www.youtube.com/watch?v=10nI8r22wcw,"Apr 25, 2015",2381375,632.0,,43.69,9.28,Short,https://img.youtube.com/vi/10nI8r22wcw/hqdefault.jpg,10nI8r22wcw
ALL ACCESS: Shields vs. Hammer - Ep. 1 | Full Episode | SHOWTIME,All The Smoke Fight,https://www.youtube.com/watch?v=XpkqqpO2Mbc,"Mar 30, 2019",2372270,7520.0,6.815,27.43,3.5,Long,https://img.youtube.com/vi/XpkqqpO2Mbc/hqdefault.jpg,XpkqqpO2Mbc
ALL ACCESS: GERVONTA DAVIS vs. HECTOR GARCIA | Full Episode (TV14) | SHOWTIME PPV,All The Smoke Fight,https://www.youtube.com/watch?v=osZlASO-4zw,"Jan 1, 2023",2354740,4738.0,521.75,36.92,9.37,Long,https://img.youtube.com/vi/osZlASO-4zw/hqdefault.jpg,osZlASO-4zw
ALL ACCESS: Canelo vs. Lara | Epilogue | SHOWTIME,All The Smoke Fight,https://www.youtube.com/watch?v=LWiZzuAqKiw,"Jul 21, 2014",2289025,2582.0,,36.27,7.28,Short,https://img.youtube.com/vi/LWiZzuAqKiw/hqdefault.jpg,LWiZzuAqKiw
Mayweather vs. McGregor: New York Press Conference | SHOWTIME,All The Smoke Fight,https://www.youtube.com/watch?v=ktUGNEyW7To,"Jul 14, 2017",2275108,1019.0,127.567,14.48,11.23,Long,https://img.youtube.com/vi/ktUGNEyW7To/hqdefault.jpg,ktUGNEyW7To
Media Availability With Floyd Mayweather & Logan Paul | SHOWTIME PPV,All The Smoke Fight,https://www.youtube.com/watch?v=DzJm3ueoINI,"Jun 3, 2021",2238589,8100.0,0.329,7.79,10.37,Long,https://img.youtube.com/vi/DzJm3ueoINI/hqdefault.jpg,DzJm3ueoINI
All Access: Mayweather vs. Maidana - Epsiode 2,All The Smoke Fight,https://www.youtube.com/watch?v=SbN_Q_dDo14,"Apr 27, 2014",2225184,673.0,,40.23,10.53,Short,https://img.youtube.com/vi/SbN_Q_dDo14/hqdefault.jpg,SbN_Q_dDo14
"Floyd Mayweather: Open Workout | Wednesday, August 26",All The Smoke Fight,https://www.youtube.com/watch?v=coMec1Jtad8,"Aug 27, 2015",2206880,1353.0,20.365,21.54,47.82,Long,https://img.youtube.com/vi/coMec1Jtad8/hqdefault.jpg,coMec1Jtad8
ALL ACCESS: Canelo vs. Jermell Charlo | Ep 1 | Full Episode | SHOWTIME PPV,All The Smoke Fight,https://www.youtube.com/watch?v=lFIDHPOFsIA,"Sep 9, 2023",2193313,3803.0,517.081,41.2,11.98,Long,https://img.youtube.com/vi/lFIDHPOFsIA/hqdefault.jpg,lFIDHPOFsIA
Wilder vs. Ortiz: Recap | SHOWTIME CHAMPIONSHIP BOXING,All The Smoke Fight,https://www.youtube.com/watch?v=KWNBVnscSho,"Mar 26, 2018",2180565,3133.0,14.721,69.31,2.52,Long,https://img.youtube.com/vi/KWNBVnscSho/hqdefault.jpg,KWNBVnscSho
Ring Resume: Deontay Wilder | Part II | SHOWTIME Boxing,All The Smoke Fight,https://www.youtube.com/watch?v=K_8HFZY_AVU,"Nov 9, 2018",2135532,2874.0,5.788,68.49,5.72,Long,https://img.youtube.com/vi/K_8HFZY_AVU/hqdefault.jpg,K_8HFZY_AVU
Floyd Mayweather's Epic Pre-Fight Speech to Tank Davis Before #DavisGarcia 🏆🔥 #shorts #boxing,All The Smoke Fight,https://www.youtube.com/watch?v=jRBKB8IPzQQ,"May 8, 2023",2085225,3137.0,0.84,94.73,0.47,Short,https://img.youtube.com/vi/jRBKB8IPzQQ/hqdefault.jpg,jRBKB8IPzQQ
Roy Jones Jr. Says Tank Davis Is A “Bad Man” 🔥💪,All The Smoke Fight,https://www.youtube.com/watch?v=_DTsnnZrEEw,"Mar 22, 2022",2073742,6009.0,0.627,85.68,0.85,Short,https://img.youtube.com/vi/_DTsnnZrEEw/hqdefault.jpg,_DTsnnZrEEw
Gervonta Davis vs. Ryan Garcia: Prelims | SHOWTIME PPV COUNTDOWN,All The Smoke Fight,https://www.youtube.com/watch?v=pcbV6-u9YoI,"Apr 23, 2023",2071727,14028.0,1.907,3.5,4.47,Long,https://img.youtube.com/vi/pcbV6-u9YoI/hqdefault.jpg,pcbV6-u9YoI
ALL ACCESS: Davis vs. Santa Cruz | Ep. 2 | Full Episode (TV14) | SHOWTIME PPV,All The Smoke Fight,https://www.youtube.com/watch?v=fFUZHG0vXw0,"Oct 24, 2020",2060167,3318.0,320.384,48.25,14.07,Long,https://img.youtube.com/vi/fFUZHG0vXw0/hqdefault.jpg,fFUZHG0vXw0
ALL ACCESS: Spence vs. Crawford | Ep 2 | Full Episode | SHOWTIME PPV,All The Smoke Fight,https://www.youtube.com/watch?v=YZraLPTMgoA,"Jul 16, 2023",2051307,3756.0,572.115,45.52,12.22,Long,https://img.youtube.com/vi/YZraLPTMgoA/hqdefault.jpg,YZraLPTMgoA
ALL ACCESS: Mayweather vs. Berto | Episode 2,All The Smoke Fight,https://www.youtube.com/watch?v=73o7DYRuIN4,"Sep 5, 2015",2024757,633.0,,46.44,11.07,Short,https://img.youtube.com/vi/73o7DYRuIN4/hqdefault.jpg,73o7DYRuIN4
"Danny Garcia: ""Coming Home"" - SHOWTIME Boxing",All The Smoke Fight,https://www.youtube.com/watch?v=BwjnrXuIwLo,"Mar 4, 2014",2013760,9.0,,85.37,0.87,Short,https://img.youtube.com/vi/BwjnrXuIwLo/hqdefault.jpg,BwjnrXuIwLo
ALL ACCESS: Wilder vs. Fury - Epilogue | Full Episode (TV14) | SHOWTIME,All The Smoke Fight,https://www.youtube.com/watch?v=IA4iQkfTB28,"Dec 9, 2018",2013212,2685.0,342.941,35.28,10.23,Long,https://img.youtube.com/vi/IA4iQkfTB28/hqdefault.jpg,IA4iQkfTB28
RING RESUME: Gervonta Davis | SHOWTIME Boxing,All The Smoke Fight,https://www.youtube.com/watch?v=BKtXYlBJ_LE,"Jul 18, 2019",2007092,3768.0,26.115,48.59,6.7,Long,https://img.youtube.com/vi/BKtXYlBJ_LE/hqdefault.jpg,BKtXYlBJ_LE
Tank Hit Hector Garcia So Hard He Couldn’t See 😳 #boxing #gervontadavis,All The Smoke Fight,https://www.youtube.com/watch?v=URe7JFXrEIw,"Jan 9, 2023",1990348,2080.0,2.287,83.57,0.52,Short,https://img.youtube.com/vi/URe7JFXrEIw/hqdefault.jpg,URe7JFXrEIw
Canelo Isn’t Scared Of ANYTHING 🥶,All The Smoke Fight,https://www.youtube.com/watch?v=XxzbZZwRHYA,"Sep 7, 2023",1976518,1630.0,95.85,171.85,0.28,Short,https://img.youtube.com/vi/XxzbZZwRHYA/hqdefault.jpg,XxzbZZwRHYA
'Marcos Maidana Knocks Down Adrien Broner' Instant Replay | SHOWTIME CHAMPIONSHIP BOXING,All The Smoke Fight,https://www.youtube.com/watch?v=i_edKVcfMgg,"Dec 15, 2013",1890999,217.0,10.175,89.72,0.62,Long,https://img.youtube.com/vi/i_edKVcfMgg/hqdefault.jpg,i_edKVcfMgg
Jake Paul & Tyron Woodley MVP Face 2 Face Interview with Ariel Helwani | Round 2 | SHOWTIME PPV,All The Smoke Fight,https://www.youtube.com/watch?v=Lsvbz5tlQlU,"Dec 17, 2021",1865145,3259.0,66.958,30.26,12.58,Long,https://img.youtube.com/vi/Lsvbz5tlQlU/hqdefault.jpg,Lsvbz5tlQlU
ALL ACCESS: David Benavidez vs. Caleb Plant | Full Episode (TV14) | SHOWTIME PPV,All The Smoke Fight,https://www.youtube.com/watch?v=O1E8iJQKG50,"Mar 11, 2023",1844265,3101.0,457.752,35.95,10.82,Long,https://img.youtube.com/vi/O1E8iJQKG50/hqdefault.jpg,O1E8iJQKG50
Julio Cesar Chavez Jr. vs. Andrzej Fonfara | INSIDE MAYWEATHER VS. PACQUIAO | April 18th,All The Smoke Fight,https://www.youtube.com/watch?v=HnsN4qa6Z2s,"Apr 6, 2015",1822448,4.0,,96.38,0.48,Short,https://img.youtube.com/vi/HnsN4qa6Z2s/hqdefault.jpg,HnsN4qa6Z2s
Julio Cesar Chavez Jr. vs. Andrzej Fonfara | INSIDE MAYWEATHER VS. PACQUIAO | April 18th,All The Smoke Fight,https://www.youtube.com/watch?v=JPt6mCJjsWU,"Apr 6, 2015",1822448,4.0,,96.38,0.48,Short,https://img.youtube.com/vi/JPt6mCJjsWU/hqdefault.jpg,JPt6mCJjsWU
RING RESUME: Jermall Charlo | Part 1 | SHOWTIME Boxing,All The Smoke Fight,https://www.youtube.com/watch?v=blOJ6tXnkGo,"Apr 4, 2018",1816836,3626.0,7.149,55.36,5.67,Long,https://img.youtube.com/vi/blOJ6tXnkGo/hqdefault.jpg,blOJ6tXnkGo
ALL ACCESS: Canelo vs. Jermell Charlo | Epilogue | Full Episode | SHOWTIME PPV,All The Smoke Fight,https://www.youtube.com/watch?v=6Li9nQgHRwA,"Oct 8, 2023",1787728,3344.0,2008.223,36.95,8.52,Long,https://img.youtube.com/vi/6Li9nQgHRwA/hqdefault.jpg,6Li9nQgHRwA
All Access: Mayweather vs. Maidana - Episode 3,All The Smoke Fight,https://www.youtube.com/watch?v=anpJKtJKY6Q,"May 1, 2014",1763546,507.0,,41.36,10.38,Short,https://img.youtube.com/vi/anpJKtJKY6Q/hqdefault.jpg,anpJKtJKY6Q
INSIDE MAYWEATHER VS. PACQUIAO | Episode 2 Preview,All The Smoke Fight,https://www.youtube.com/watch?v=PU49L_Kgwgs,"Apr 19, 2015",1751679,54.0,,94.5,0.48,Short,https://img.youtube.com/vi/PU49L_Kgwgs/hqdefault.jpg,PU49L_Kgwgs
Inside Mayweather vs. Paul: Miami | Part 2 | SHOWTIME PPV,All The Smoke Fight,https://www.youtube.com/watch?v=VJcQB8BdjSo,"Jun 6, 2021",1731097,4343.0,3.11,46.09,3.02,Long,https://img.youtube.com/vi/VJcQB8BdjSo/hqdefault.jpg,VJcQB8BdjSo
ALL ACCESS: Broner vs. Allakhverdiev - Epilogue | Full Episode | SHOWTIME,All The Smoke Fight,https://www.youtube.com/watch?v=BVyAzYy42TY,"Oct 11, 2015",1718801,1441.0,95.295,50.69,5.12,Long,https://img.youtube.com/vi/BVyAzYy42TY/hqdefault.jpg,BVyAzYy42TY
Gervonta Davis Stops Yuriorkis Gamboa in Round 12 | SHOWTIME CHAMPIONSHIP BOXING,All The Smoke Fight,https://www.youtube.com/watch?v=RQwX_UkJbDY,"Dec 29, 2019",1714129,2652.0,1.661,68.02,0.98,Long,https://img.youtube.com/vi/RQwX_UkJbDY/hqdefault.jpg,RQwX_UkJbDY
All Access: Mayweather vs. Maidana 2 - Full Episode 2,All The Smoke Fight,https://www.youtube.com/watch?v=eFSs5UlKfy4,"Sep 7, 2014",1710012,442.0,,43.82,12.85,Short,https://img.youtube.com/vi/eFSs5UlKfy4/hqdefault.jpg,eFSs5UlKfy4
ALL ACCESS: Spence vs. Ugas | Epilogue | SHOWTIME PPV,All The Smoke Fight,https://www.youtube.com/watch?v=dZVo4FRrwcQ,"Apr 24, 2022",1694535,3546.0,229.375,43.5,7.97,Long,https://img.youtube.com/vi/dZVo4FRrwcQ/hqdefault.jpg,dZVo4FRrwcQ
ALL ACCESS: Canelo vs. Jermell Charlo | Ep 2 | Full Episode | SHOWTIME PPV,All The Smoke Fight,https://www.youtube.com/watch?v=Ly0lKgqfX-s,"Sep 16, 2023",1683758,2175.0,258.368,43.95,10.42,Long,https://img.youtube.com/vi/Ly0lKgqfX-s/hqdefault.jpg,Ly0lKgqfX-s
Floyd Mayweather vs. Conor McGregor | SHOWTIME CHAMPIONSHIP BOXING,All The Smoke Fight,https://www.youtube.com/watch?v=1X69PYmZnvU,"Jul 7, 2017",1683086,144.0,4.626,77.54,1.55,Long,https://img.youtube.com/vi/1X69PYmZnvU/hqdefault.jpg,1X69PYmZnvU
"Gervonta Davis Said He ""Didn't Even Throw That Hard"" On Romero KO Punch | SHOWTIME PPV",All The Smoke Fight,https://www.youtube.com/watch?v=6zaQCau4KH0,"May 29, 2022",1682189,2775.0,12.985,54.88,2.6,Long,https://img.youtube.com/vi/6zaQCau4KH0/hqdefault.jpg,6zaQCau4KH0
ALL ACCESS: Canelo Alvarez vs. Alfredo Angulo | Full Episode: Epilogue | SHOWTIME,All The Smoke Fight,https://www.youtube.com/watch?v=MLUJ2RClW-E,"Mar 16, 2014",1666400,1797.0,,41.02,6.83,Short,https://img.youtube.com/vi/MLUJ2RClW-E/hqdefault.jpg,MLUJ2RClW-E
All Access: Mayweather vs. Canelo - Full Episode 3 - SHOWTIME,All The Smoke Fight,https://www.youtube.com/watch?v=jt6K2ttXuw4,"Sep 8, 2013",1656489,685.0,,43.59,12.13,Short,https://img.youtube.com/vi/jt6K2ttXuw4/hqdefault.jpg,jt6K2ttXuw4
Gervonta Davis vs. Ricardo Nunez | July 27 on SHOWTIME,All The Smoke Fight,https://www.youtube.com/watch?v=4-x8SNnDc6M,,1650190,5.0,,96.59,0.48,Short,https://img.youtube.com/vi/4-x8SNnDc6M/hqdefault.jpg,4-x8SNnDc6M
Gervonta Davis vs. Ricardo Nunez | July 27 on SHOWTIME,All The Smoke Fight,https://www.youtube.com/watch?v=vK-BwxNY_5w,,1650190,5.0,,96.59,0.48,Short,https://img.youtube.com/vi/vK-BwxNY_5w/hqdefault.jpg,vK-BwxNY_5w
Nonito Donaire KOs Nordine Oubaali In Round 4 | SHOWTIME CHAMPIONSHIP BOXING,All The Smoke Fight,https://www.youtube.com/watch?v=be4VU8M4wCQ,"May 30, 2021",1548863,5994.0,0.906,64.44,1.58,Long,https://img.youtube.com/vi/be4VU8M4wCQ/hqdefault.jpg,be4VU8M4wCQ
Mayweather vs. Maidana I: Round 7 | SHOWTIME CHAMPIONSHIP BOXING 30th Anniversary,All The Smoke Fight,https://www.youtube.com/watch?v=0DLPFTmUm7c,"May 12, 2016",1541350,1752.0,3.334,61.65,2.23,Long,https://img.youtube.com/vi/0DLPFTmUm7c/hqdefault.jpg,0DLPFTmUm7c
Jacobs vs. Quillin 360° | SHOWTIME CHAMPIONSHIP BOXING,All The Smoke Fight,https://www.youtube.com/watch?v=raKh0OIERew,"Dec 8, 2015",1537123,210.0,3.046,34.46,1.2,Long,https://img.youtube.com/vi/raKh0OIERew/hqdefault.jpg,raKh0OIERew
ALL ACCESS: Davis vs. Santa Cruz | Ep. 1 | NOW STREAMING on SHOWTIME,All The Smoke Fight,https://www.youtube.com/watch?v=IlUej6HoZo4,,1520085,0.0,,94.05,0.25,Short,https://img.youtube.com/vi/IlUej6HoZo4/hqdefault.jpg,IlUej6HoZo4
“He’s Too Slow For You” - The Moment That Changed The Fight 😤 #shorts,All The Smoke Fight,https://www.youtube.com/watch?v=HU63Fhp7yjU,"Aug 9, 2023",1500643,1912.0,0.052,97.47,0.83,Short,https://img.youtube.com/vi/HU63Fhp7yjU/hqdefault.jpg,HU63Fhp7yjU
Danny Garcia vs. Shawn Porter | Sept. 8 on SHOWTIME,All The Smoke Fight,https://www.youtube.com/watch?v=NlW1wB_McKQ,,1496238,0.0,,96.87,0.5,Short,https://img.youtube.com/vi/NlW1wB_McKQ/hqdefault.jpg,NlW1wB_McKQ
ALL ACCESS: Mayweather vs. McGregor - Episode 4 | Full Episode | Aug. 26 on SHOWTIME PPV,All The Smoke Fight,https://www.youtube.com/watch?v=w_vXNLgf_ik,"Aug 21, 2017",1485737,280.0,,43.74,12.22,Short,https://img.youtube.com/vi/w_vXNLgf_ik/hqdefault.jpg,w_vXNLgf_ik
THE RISE: Gervonta Davis | Part 2 | SHOWTIME CHAMPIONSHIP BOXING,All The Smoke Fight,https://www.youtube.com/watch?v=VhWesg2tVts,"Jul 24, 2019",1477703,2587.0,13.856,54.93,6.72,Long,https://img.youtube.com/vi/VhWesg2tVts/hqdefault.jpg,VhWesg2tVts
David Benavidez vs. Caleb Plant: Highlights | SHOWTIME PPV,All The Smoke Fight,https://www.youtube.com/watch?v=2btKiYvewA8,"Mar 26, 2023",1473881,1529.0,3.559,53.02,1.25,Long,https://img.youtube.com/vi/2btKiYvewA8/hqdefault.jpg,2btKiYvewA8
All Access: Mayweather vs. Canelo - Full Episode 1 - SHOWTIME Boxing,All The Smoke Fight,https://www.youtube.com/watch?v=HikEO2a_Tjw,"Aug 25, 2013",1459632,1063.0,,39.74,11.53,Short,https://img.youtube.com/vi/HikEO2a_Tjw/hqdefault.jpg,HikEO2a_Tjw
Andrzej Fonfara Knocks Down Julio Cesar Chavez Jr. - SHOWTIME CHAMPIONSHIP BOXING,All The Smoke Fight,https://www.youtube.com/watch?v=F7zuGdT-rJQ,"Apr 19, 2015",1446159,166.0,,90.49,0.78,Short,https://img.youtube.com/vi/F7zuGdT-rJQ/hqdefault.jpg,F7zuGdT-rJQ
Adrien Broner and Marcos Maidana - Heated Face-Off in San Antonio - SHOWTIME Boxing,All The Smoke Fight,https://www.youtube.com/watch?v=0zd5MCpdSgE,"Dec 13, 2013",1396301,1249.0,0.164,89.49,0.42,Long,https://img.youtube.com/vi/0zd5MCpdSgE/hqdefault.jpg,0zd5MCpdSgE
Deontay Wilder vs. Artur Szpilka: Pre-Fight Scuffle | January 16th on SHOWTIME,All The Smoke Fight,https://www.youtube.com/watch?v=_MJX-RNpUE0,"Jan 13, 2016",1372300,563.0,15.271,87.48,0.77,Long,https://img.youtube.com/vi/_MJX-RNpUE0/hqdefault.jpg,_MJX-RNpUE0
"Jake Paul Calls Out Nate Diaz, Jorge Masvidal & Dana White After Brutal KO of Woodley | SHOWTIME PPV",All The Smoke Fight,https://www.youtube.com/watch?v=pPZEX0-wVsU,"Dec 20, 2021",1368469,1394.0,1.696,62.87,1.98,Long,https://img.youtube.com/vi/pPZEX0-wVsU/hqdefault.jpg,pPZEX0-wVsU
ALL ACCESS: 'Heated First Encounter' Mayweather and Guerrero | SHOWTIME,All The Smoke Fight,https://www.youtube.com/watch?v=Fih0CAIKBXo,"Mar 6, 2013",1359302,380.0,2.846,76.42,1.03,Long,https://img.youtube.com/vi/Fih0CAIKBXo/hqdefault.jpg,Fih0CAIKBXo
Gervonta Davis Stops Hugo Ruiz in Round One | SHOWTIME CHAMPIONSHIP BOXING,All The Smoke Fight,https://www.youtube.com/watch?v=8gSVNsGNY-A,"Feb 10, 2019",1357625,1353.0,4.748,75.72,1.12,Long,https://img.youtube.com/vi/8gSVNsGNY-A/hqdefault.jpg,8gSVNsGNY-A
David Benavidez vs. David Lemieux: Highlights | SHOWTIME CHAMPIONSHIP BOXING,All The Smoke Fight,https://www.youtube.com/watch?v=YFF3E4XtL70,"May 22, 2022",1357450,1446.0,0.467,55.58,1.13,Long,https://img.youtube.com/vi/YFF3E4XtL70/hqdefault.jpg,YFF3E4XtL70
ALL ACCESS: Mayweather's Bugatti Pulls Up | SHOWTIME,All The Smoke Fight,https://www.youtube.com/watch?v=-eyL-C32Tcs,"Sep 9, 2014",1354560,504.0,4.393,83.98,0.88,Long,https://img.youtube.com/vi/-eyL-C32Tcs/hqdefault.jpg,-eyL-C32Tcs
"Gervonta Davis Calls Haney, Garcia, Kambosos 'Easy Work' & Says He Is The 'Top Dog' | SHOWTIME PPV",All The Smoke Fight,https://www.youtube.com/watch?v=pTOpSs0f9Vw,"Dec 6, 2021",1351181,1796.0,15.639,56.93,2.07,Long,https://img.youtube.com/vi/pTOpSs0f9Vw/hqdefault.jpg,pTOpSs0f9Vw
Tyson Fury on Mental Health & Recovery | Full Interview | SHOWTIME Boxing,All The Smoke Fight,https://www.youtube.com/watch?v=N5qTvdFFW8c,"Nov 2, 2018",1349943,2174.0,117.206,36.01,17.7,Long,https://img.youtube.com/vi/N5qTvdFFW8c/hqdefault.jpg,N5qTvdFFW8c
All Access: Mayweather vs. Maidana 2 - Full Episode 3,All The Smoke Fight,https://www.youtube.com/watch?v=S9GqEtmzPtw,"Sep 11, 2014",1330946,272.0,,47.71,11.35,Short,https://img.youtube.com/vi/S9GqEtmzPtw/hqdefault.jpg,S9GqEtmzPtw
Floyd Mayweather vs. Conor McGregor: Final Press Conference | SHOWTIME,All The Smoke Fight,https://www.youtube.com/watch?v=z55MRVn5wP0,"Aug 23, 2017",1323937,275.0,7.384,12.11,10.05,Long,https://img.youtube.com/vi/z55MRVn5wP0/hqdefault.jpg,z55MRVn5wP0
Conor McGregor: Media Workout | Mayweather vs. McGregor | SHOWTIME CHAMPIONSHIP BOXING,All The Smoke Fight,https://www.youtube.com/watch?v=wh6iaigSXBU,"Aug 12, 2017",1308675,523.0,1.889,3.26,8.57,Long,https://img.youtube.com/vi/wh6iaigSXBU/hqdefault.jpg,wh6iaigSXBU
THE RISE: Gervonta Davis | Part 3 | SHOWTIME CHAMPIONSHIP BOXING,All The Smoke Fight,https://www.youtube.com/watch?v=Pu-z8JQwodM,"Jul 26, 2019",1286646,1906.0,27.558,52.23,7.65,Long,https://img.youtube.com/vi/Pu-z8JQwodM/hqdefault.jpg,Pu-z8JQwodM
Pacquiao vs. Broner: Weigh-In | SHOWTIME PPV,All The Smoke Fight,https://www.youtube.com/watch?v=W3e1tc_FGyY,"Jan 19, 2019",1279244,3618.0,2.09,15.39,5.83,Long,https://img.youtube.com/vi/W3e1tc_FGyY/hqdefault.jpg,W3e1tc_FGyY
ALL ACCESS: Pacquiao vs. Broner – Episode 1 | Full Episode | SHOWTIME,All The Smoke Fight,https://www.youtube.com/watch?v=d0a7Ubn4FR8,"Jan 6, 2019",1278596,2970.0,0.165,46.07,11.4,Long,https://img.youtube.com/vi/d0a7Ubn4FR8/hqdefault.jpg,d0a7Ubn4FR8
"Deontay Wilder vs. Dominic Breazeale | Run The Jewels - ""Legend Has It""",All The Smoke Fight,https://www.youtube.com/watch?v=6YzinsY7j6w,,1274370,881.0,0.05,89.65,0.45,Long,https://img.youtube.com/vi/6YzinsY7j6w/hqdefault.jpg,6YzinsY7j6w
"Deontay Wilder vs. Dominic Breazeale | Run The Jewels - ""Legend Has It""",All The Smoke Fight,https://www.youtube.com/watch?v=K2gV0ceXvzM,,1274370,881.0,0.05,89.65,0.45,Long,https://img.youtube.com/vi/K2gV0ceXvzM/hqdefault.jpg,K2gV0ceXvzM
Gervonta Davis Stops Mario Barrios With Crazy Body Shot In Round 11 | SHOWTIME PPV,All The Smoke Fight,https://www.youtube.com/watch?v=YtOBtwSwzgk,"Jun 27, 2021",1271229,1618.0,3.239,60.1,1.67,Long,https://img.youtube.com/vi/YtOBtwSwzgk/hqdefault.jpg,YtOBtwSwzgk
Inside Mayweather vs. Paul: Miami | Part 1 | SHOWTIME PPV,All The Smoke Fight,https://www.youtube.com/watch?v=_ReK1oDVJaM,"Jun 5, 2021",1262728,3362.0,4.652,49.46,3.48,Long,https://img.youtube.com/vi/_ReK1oDVJaM/hqdefault.jpg,_ReK1oDVJaM
Paul vs. Woodley: Post-Fight Press Conference | SHOWTIME PPV,All The Smoke Fight,https://www.youtube.com/watch?v=Zknkc9IFRew,"Aug 30, 2021",1258992,1764.0,0.147,9.27,6.75,Long,https://img.youtube.com/vi/Zknkc9IFRew/hqdefault.jpg,Zknkc9IFRew
RING RESUME: Keith Thurman | SHOWTIME Boxing,All The Smoke Fight,https://www.youtube.com/watch?v=4nBtJzpBQOc,"Feb 24, 2017",1256386,2182.0,3.36,54.95,4.98,Long,https://img.youtube.com/vi/4nBtJzpBQOc/hqdefault.jpg,4nBtJzpBQOc
Mayweather vs. Canelo: Round 7 | SHOWTIME CHAMPIONSHIP BOXING,All The Smoke Fight,https://www.youtube.com/watch?v=Rybd-sKJFz0,"May 5, 2016",1254238,279.0,,64.36,2.43,Short,https://img.youtube.com/vi/Rybd-sKJFz0/hqdefault.jpg,Rybd-sKJFz0
Freddie Roach Questions Mayweather's Hand Wraps | INSIDE MAYWEATHER VS. PACQUIAO Epilogue Preview,All The Smoke Fight,https://www.youtube.com/watch?v=jTmbblH2mSQ,"May 5, 2015",1246554,491.0,59.484,92.25,0.58,Long,https://img.youtube.com/vi/jTmbblH2mSQ/hqdefault.jpg,jTmbblH2mSQ
Tank Davis’ Wild Knockdown Of Ryan Garcia & Floyd Mayweathers Reaction 😨 #boxing #shorts,All The Smoke Fight,https://www.youtube.com/watch?v=wip5ErIC_9A,"Apr 23, 2023",1242420,1429.0,2.77,70.43,0.57,Short,https://img.youtube.com/vi/wip5ErIC_9A/hqdefault.jpg,wip5ErIC_9A
Canelo Alvarez vs. Caleb Plant: Weigh-In | SHOWTIME PPV,All The Smoke Fight,https://www.youtube.com/watch?v=k8Ap_2chYr4,"Nov 5, 2021",1235662,2708.0,7.306,17.86,8.67,Long,https://img.youtube.com/vi/k8Ap_2chYr4/hqdefault.jpg,k8Ap_2chYr4
ALL ACCESS: Paul vs. Woodley | Epilogue | Full Episode (TV14) | SHOWTIME PPV,All The Smoke Fight,https://www.youtube.com/watch?v=5Ozffs7axcA,"Sep 5, 2021",1228963,2197.0,116.312,30.25,8.8,Long,https://img.youtube.com/vi/5Ozffs7axcA/hqdefault.jpg,5Ozffs7axcA
Canelo Alvarez vs. Jermell Charlo: Prelims | SHOWTIME PPV Countdown,All The Smoke Fight,https://www.youtube.com/watch?v=cDBZD0gHPD0,"Oct 1, 2023",1226965,6783.0,2.669,5.13,7.72,Long,https://img.youtube.com/vi/cDBZD0gHPD0/hqdefault.jpg,cDBZD0gHPD0
Vazquez vs. Marquez III: Round 12 | SHOWTIME CHAMPIONSHIP BOXING 30th Anniversary,All The Smoke Fight,https://www.youtube.com/watch?v=nuBhYW7MG0g,"Feb 25, 2016",1200605,1838.0,37.402,52.27,2.37,Long,https://img.youtube.com/vi/nuBhYW7MG0g/hqdefault.jpg,nuBhYW7MG0g
Jarrell Miller vs. Gerald Washington | SHOWTIME CHAMPIONSHIP BOXING Prelims,All The Smoke Fight,https://www.youtube.com/watch?v=ZXEJpJWeskY,"Jul 30, 2017",1192783,1918.0,1.862,10.85,8.48,Long,https://img.youtube.com/vi/ZXEJpJWeskY/hqdefault.jpg,ZXEJpJWeskY
Mayweather vs. Pacquiao: Round 11 | SHOWTIME CHAMPIONSHIP BOXING 30th Anniversary,All The Smoke Fight,https://www.youtube.com/watch?v=1w62Wvsxq0k,"May 19, 2016",1186412,947.0,,67.08,2.43,Short,https://img.youtube.com/vi/1w62Wvsxq0k/hqdefault.jpg,1w62Wvsxq0k
Deontay Wilder Takes Down Luis Ortiz in the 10th | SHOWTIME CHAMPIONSHIP BOXING,All The Smoke Fight,https://www.youtube.com/watch?v=m2Nummal--U,"Mar 4, 2018",1171914,852.0,9.769,91.51,0.92,Long,https://img.youtube.com/vi/m2Nummal--U/hqdefault.jpg,m2Nummal--U
